@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1101,'2017/11/20 19:24:52:831',2,0.291339,0.677165,1,0.227349,0
1102,'2017/11/20 19:24:52:851',2,0.299213,0.724409,1,0.227349,0
1103,'2017/11/20 19:24:52:871',2,0.299213,0.76378,1,0.227349,0
1104,'2017/11/20 19:24:52:891',2,0.275591,0.84252,1,0.227349,0
1105,'2017/11/20 19:24:52:911',2,0.251969,0.874016,1,0.227349,0
1106,'2017/11/20 19:24:52:931',2,0.228346,0.897638,1,0.227349,0
1107,'2017/11/20 19:24:52:951',2,0.220472,0.913386,1,0.227349,0
1108,'2017/11/20 19:24:52:971',2,0.204724,0.929134,1,0.227349,0
1109,'2017/11/20 19:24:52:991',2,0.15748,0.937008,1,0.227349,0
1110,'2017/11/20 19:24:53:011',2,0.125984,0.937008,1,0.227349,0
1111,'2017/11/20 19:24:53:031',2,0.102362,0.937008,1,0.227349,0
1112,'2017/11/20 19:24:53:051',2,0.070866,0.913386,1,0.227349,0
1113,'2017/11/20 19:24:53:071',2,0.03937,0.88189,1,0.227349,0
1114,'2017/11/20 19:24:53:091',2,0.023622,0.850394,1,0.227349,0
1115,'2017/11/20 19:24:53:111',2,0.007874,0.755906,1,0.227349,0
1116,'2017/11/20 19:24:53:131',2,0.007874,0.708661,1,0.227349,0
1117,'2017/11/20 19:24:53:151',2,0.03937,0.669291,1,0.227349,0
1118,'2017/11/20 19:24:53:171',2,0.07874,0.629921,1,0.227349,0
1119,'2017/11/20 19:24:53:191',2,0.125984,0.606299,1,0.227349,0
1120,'2017/11/20 19:24:53:211',2,0.181102,0.590551,1,0.227349,0
1121,'2017/11/20 19:24:53:231',2,0.228346,0.590551,1,0.227349,0
1122,'2017/11/20 19:24:53:251',2,0.299213,0.598425,1,0.227349,0
1123,'2017/11/20 19:24:53:271',2,0.322835,0.622047,1,0.227349,0
1124,'2017/11/20 19:24:53:291',2,0.330709,0.645669,1,0.227349,0
1125,'2017/11/20 19:24:53:311',2,0.338583,0.669291,1,0.227349,0
1126,'2017/11/20 19:24:53:331',2,0.338583,0.724409,1,0.227349,0
1127,'2017/11/20 19:24:53:351',2,0.314961,0.826772,1,0.227349,0
1128,'2017/11/20 19:24:53:371',2,0.291339,0.88189,1,0.227349,0
1129,'2017/11/20 19:24:53:391',2,0.251969,0.913386,1,0.227349,0
1130,'2017/11/20 19:24:53:411',2,0.220472,0.944882,1,0.227349,0
1131,'2017/11/20 19:24:53:431',2,0.19685,0.96063,1,0.227349,0
1132,'2017/11/20 19:24:53:451',2,0.165354,0.976378,1,0.227349,0
1133,'2017/11/20 19:24:53:471',2,0.141732,0.984252,1,0.227349,0
1134,'2017/11/20 19:24:53:491',2,0.094488,0.984252,1,0.227349,0
1135,'2017/11/20 19:24:53:511',2,0.07874,0.976378,1,0.227349,0
